Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],tvec_x [m],tvec_y [m],tvec_z [m],rvec_x [rad],rvec_y [rad],rvec_z [rad],qx,qy,qz,qw
197.567,9.177,-3.729,0.109,1.168,-0.474,30.12,6.584,0,1.048,-0.323,-0.48,0.121917972,0.213511595,5.504155384,2.164301287,1.775574739,-0.382435548,0.756454019,0.620588573,-0.133666652,0.157417808
197.688,8.766,-3.095,0.247,1.115,-0.394,30.088,8.649,0,0.995,-0.367,-0.509,0.115382028,0.231216611,5.614310305,-2.344382467,-1.735615908,0.04923828,0.79855477,0.591193793,-0.016771778,-0.111887825
197.81,8.302,-3.84,0.171,1.056,-0.489,30.104,6.614,0,0.936,-0.415,-0.548,0.115792744,0.240436958,5.515143837,-2.371612166,-1.618961996,-0.086842098,0.818090157,0.558462674,0.029956275,-0.133979695
197.952,7.801,-3.808,0.185,0.993,-0.485,30.106,8.249,0,0.883,-0.424,-0.558,0.108461702,0.216056792,5.526979758,-2.416796037,-1.510940617,-0.06537658,0.838772341,0.524386493,0.022689572,-0.144792779
198.078,7.196,-4.781,0.125,0.916,-0.608,30.122,5.994,0,0.806,-0.472,-0.597,0.107031038,0.184613012,5.22385327,2.466979378,1.446127852,-0.283957223,0.850788574,0.498726931,-0.097928488,0.133567443
198.205,6.637,-4.044,0.196,0.844,-0.515,30.094,7.609,0,0.734,-0.506,-0.625,0.110402449,0.117107895,5.246432435,-2.587825451,-1.355289056,0.007257303,0.880491627,0.461128731,-0.002469252,-0.109948582
198.33,6.044,-4.998,0.121,0.769,-0.636,30.115,4.846,0,0.649,-0.574,-0.684,0.115509642,0.067432528,5.257357507,-2.614451637,-1.244175277,-0.178411513,0.894739332,0.425791986,0.061057468,-0.120061226
198.454,5.432,-5,0.184,0.691,-0.636,30.106,5.849,0,0.571,-0.59,-0.704,0.120253179,0.091776911,5.543355818,-2.684364367,-1.147736653,-0.118194713,0.913186761,0.390445474,0.040208345,-0.109661116
198.576,4.763,-5.348,0.183,0.606,-0.681,30.099,6.466,0,0.506,-0.567,-0.696,0.104643589,0.090295535,5.195168076,-2.819698229,-1.033354915,-0.468564518,0.926499033,0.339540707,0.15396136,-0.05106417
198.696,4.083,-5.582,0.134,0.52,-0.71,30.115,6.16,0,0.42,-0.623,-0.74,0.101380686,0.139735366,5.483326049,2.66529418,0.895329429,-0.260969402,0.931992625,0.313076294,-0.091255052,0.158257693
198.819,3.427,-5.531,0.165,0.436,-0.704,30.094,7.095,0,0.336,-0.651,-0.762,0.09551064,0.173970229,5.089455742,-2.779012076,-0.866139742,-0.160253236,0.947164197,0.295204386,0.054618736,-0.112920981
198.942,2.714,-5.548,0.209,0.345,-0.706,30.088,5.581,0,0.245,-0.685,-0.792,0.099681708,0.131877999,5.125886463,-2.808049794,-0.783046388,-0.193785536,0.95532039,0.266398474,0.065927347,-0.109765161
199.064,1.971,-6.068,0.128,0.251,-0.772,30.117,6.15,0,0.131,-0.782,-0.874,0.115524064,0.114524832,5.563863788,2.837081153,0.690719142,-0.273326818,0.96211898,0.234238628,-0.092691363,0.104247995
199.187,1.216,-6.131,0.197,0.155,-0.78,30.083,5.52,0,0.035,-0.778,-0.881,0.124150143,0.128926347,5.549125722,2.737207817,0.645384311,-0.178678107,0.958661129,0.226035031,-0.06257901,0.161123779
199.311,0.404,-6.341,0.004,0.051,-0.807,30.126,-0.089,0,-0.069,-0.809,-0.919,0.124214405,0.108406485,5.392543147,-2.764795017,-0.619573383,-0.275331696,0.960686515,0.215283878,0.095669822,-0.146906628
199.435,-0.074,-1.29,-0.096,-0.009,-0.164,30.142,-3.107,0,-0.139,-0.716,-0.823,0.134283402,0.177956605,5.440176048,2.717202959,0.54334724,-0.303564938,0.959524571,0.191871949,-0.10719774,0.176086333
199.565,-0.048,0.032,0.01,-0.006,0.004,30.126,0.552,0,-0.276,-0.864,-0.901,0.265882424,0.258242091,5.146544624,-2.775086706,-0.519285589,-0.064946438,0.970315413,0.181569394,0.022708671,-0.158129286
199.688,-0.049,0.023,-0.009,-0.006,0.003,30.142,-0.308,0,-0.376,-0.825,-0.903,0.36510382,0.257187345,5.439206196,-2.838472113,-0.565174494,-0.121464326,0.97255096,0.193646784,0.041617547,-0.122120979
199.81,-0.049,0.025,-0.024,-0.006,0.003,30.122,-0.232,0,-0.466,-0.793,-0.929,0.463039848,0.293034438,5.222605202,-3.063804009,-0.65878815,-0.096424643,0.977187232,0.210117673,0.030754229,-0.003139269
199.931,-0.049,0.051,-0.024,-0.006,0.006,30.129,-0.899,0,-0.596,-0.897,-1.083,0.593785581,0.289682815,5.53591739,2.82111808,0.661789062,-0.425041239,0.957811898,0.224687312,-0.144307875,0.106241316
200.056,-0.047,0.003,-0.044,-0.006,0,30.142,-1.077,0,-0.676,-0.802,-1.097,0.669284574,0.206786456,5.584275344,-2.894044266,-0.68707842,-0.087377787,0.969195596,0.230097855,0.029262222,-0.082816639
200.184,-0.043,0.12,-0.024,-0.005,0.015,30.151,-0.726,0,-0.725,-0.644,-1.057,0.715603388,0.188833192,5.406751707,-2.728877622,-0.685115036,-0.053798383,0.956749579,0.240202608,0.018861813,-0.163025097
200.309,-0.039,-0.011,-0.03,-0.005,-0.001,30.131,-0.625,0,-0.735,-0.42,-0.948,0.725388925,0.20483423,5.219548699,2.725643435,0.785693719,-0.413175879,0.941865071,0.271501936,-0.142775802,0.137083761
200.43,-0.035,-0.038,-0.032,-0.005,-0.005,30.147,-1.193,0,-0.715,-0.19,-0.81,0.70958776,0.214471146,5.060468008,2.70549791,0.880323708,-0.576161016,0.925376788,0.301102108,-0.197067619,0.11907844
200.553,-0.03,0.018,-0.016,-0.004,0.002,30.126,-0.538,0,-0.704,-0.081,-0.742,0.698150672,0.265815247,5.081832325,2.719856328,0.925067289,-0.682249151,0.917018978,0.31189304,-0.230025172,0.094272721
200.686,-0.028,0.006,-0.029,-0.004,0.001,30.154,-1.141,0,-0.654,0.114,-0.594,0.647837106,0.276529371,5.027379948,2.668724213,0.984393229,-0.620657854,0.910577772,0.335878316,-0.211770569,0.114835114
200.817,-0.028,-0.021,-0.025,-0.004,-0.003,30.124,-1.363,0,-0.644,0.099,-0.591,0.635993402,0.251338011,5.505609072,-2.639994439,-1.108774512,-0.235606121,0.910609425,0.382447973,0.081267275,-0.133864309
200.828,-0.028,-0.012,-0.04,-0.004,-0.001,30.147,-1.285,-0.004,-0.642911,0.099,0,,,,,,,,,,
200.928,-0.027,0.037,-0.035,-0.003,0.005,30.129,-1.354,-0.003,-0.633011,0.099,0,,,,,,,,,,
201.028,-0.027,0.011,-0.04,-0.003,0.001,30.145,-1.447,-0.003,-0.623111,0.099,0,,,,,,,,,,
201.128,-0.025,0.029,-0.04,-0.003,0.004,30.147,-1.456,-0.003,-0.613211,0.099,0,,,,,,,,,,
201.228,-0.022,0.006,-0.032,-0.003,0.001,30.147,-1.47,-0.003,-0.603311,0.099,0,,,,,,,,,,
201.328,-0.021,0.013,-0.028,-0.003,0.002,30.142,-1.508,-0.003,-0.593411,0.099,0,,,,,,,,,,
201.428,-0.02,0.007,-0.028,-0.003,0.001,30.156,-1.313,-0.003,-0.583511,0.099,0,,,,,,,,,,
201.528,-0.012,0.101,-0.021,-0.002,0.013,30.14,-0.689,-0.004,-0.573611,0.099,0,,,,,,,,,,
201.628,-0.011,0.028,-0.016,-0.001,0.004,30.14,-1,-0.001,-0.563711,0.099,0,,,,,,,,,,
201.728,-0.009,-0.021,-0.021,-0.001,-0.003,30.138,-0.731,-0.001,-0.553811,0.099,0,,,,,,,,,,
201.828,-0.009,0.012,-0.024,-0.001,0.002,30.156,-1.047,-0.001,-0.543911,0.099,0,,,,,,,,,,
201.928,-0.008,0.06,-0.025,-0.001,0.008,30.129,-1.016,-0.001,-0.534011,0.099,0,,,,,,,,,,
202.029,-0.008,-0.008,-0.02,-0.001,-0.001,30.142,-1.148,-0.001,-0.524012,0.099,0,,,,,,,,,,
202.129,-0.008,-0.019,-0.016,-0.001,-0.002,30.138,-0.758,-0.001,-0.514112,0.099,0,,,,,,,,,,
202.229,-0.008,-0.024,-0.03,-0.001,-0.003,30.14,-1.012,-0.001,-0.504212,0.099,0,,,,,,,,,,
202.329,-0.008,0.032,-0.028,-0.001,0.004,30.149,-1.209,-0.001,-0.494312,0.099,0,,,,,,,,,,
202.429,-0.007,0.004,-0.03,-0.001,0.001,30.138,-0.558,-0.001,-0.484412,0.099,0,,,,,,,,,,
202.529,-0.007,0.005,-0.026,-0.001,0.001,30.151,-0.878,-0.001,-0.474512,0.099,0,,,,,,,,,,
202.629,-0.007,0.012,-0.034,-0.001,0.002,30.149,-0.819,-0.001,-0.464612,0.099,0,,,,,,,,,,
202.729,-0.008,0.006,-0.029,-0.001,0.001,30.149,-1.77,-0.001,-0.454712,0.099,0,,,,,,,,,,
202.829,-0.007,0.041,-0.022,-0.001,0.005,30.136,-1.375,-0.001,-0.444812,0.099,0,,,,,,,,,,
202.929,-0.008,0.014,-0.035,-0.001,0.002,30.149,-1.033,-0.001,-0.434912,0.099,0,,,,,,,,,,
203.029,-0.008,-0.017,-0.033,-0.001,-0.002,30.147,-1.413,-0.001,-0.425012,0.099,0,,,,,,,,,,
203.129,-0.008,0.022,-0.029,-0.001,0.003,30.129,-1.094,-0.001,-0.415112,0.099,0,,,,,,,,,,
203.229,-0.008,-0.011,-0.037,-0.001,-0.001,30.158,-1.311,-0.001,-0.405212,0.099,0,,,,,,,,,,
203.329,-0.008,-0.014,-0.032,-0.001,-0.002,30.147,-1.522,-0.001,-0.395312,0.099,0,,,,,,,,,,
203.429,-0.008,-0.02,-0.031,-0.001,-0.003,30.156,-1.503,-0.001,-0.385412,0.099,0,,,,,,,,,,
203.529,-0.008,-0.012,-0.034,-0.001,-0.002,30.149,-1.487,-0.001,-0.375512,0.099,0,,,,,,,,,,
203.629,-0.008,-0.023,-0.04,-0.001,-0.003,30.138,-1.491,-0.001,-0.365612,0.099,0,,,,,,,,,,
203.729,-0.008,0.04,-0.03,-0.001,0.005,30.158,-1.708,-0.001,-0.355712,0.099,0,,,,,,,,,,
203.829,-0.008,-0.012,-0.041,-0.001,-0.001,30.145,-1.144,-0.001,-0.345812,0.099,0,,,,,,,,,,
203.929,-0.008,0.009,-0.036,-0.001,0.001,30.156,-1.791,-0.001,-0.335912,0.099,0,,,,,,,,,,
204.03,-0.008,0.007,-0.046,-0.001,0.001,30.156,-1.722,-0.001,-0.325913,0.099,0,,,,,,,,,,
204.13,-0.008,-0.018,-0.037,-0.001,-0.002,30.14,-1.406,-0.001,-0.316013,0.099,0,,,,,,,,,,
204.23,-0.008,-0.024,-0.041,-0.001,-0.003,30.145,-1.79,-0.001,-0.306113,0.099,0,,,,,,,,,,
204.33,-0.008,-0.01,-0.051,-0.001,-0.001,30.145,-1.676,-0.001,-0.296213,0.099,0,,,,,,,,,,
204.43,-0.008,-0.032,-0.043,-0.001,-0.004,30.124,-1.863,-0.001,-0.286313,0.099,0,,,,,,,,,,
204.53,-0.007,-0.014,-0.045,-0.001,-0.002,30.142,-2.018,-0.001,-0.276413,0.099,0,,,,,,,,,,
204.63,-0.007,0.021,-0.052,-0.001,0.003,30.147,-1.748,-0.001,-0.266513,0.099,0,,,,,,,,,,
204.73,-0.007,0.016,-0.047,-0.001,0.002,30.161,-1.961,-0.001,-0.256613,0.099,0,,,,,,,,,,
204.83,-0.007,0.012,-0.044,-0.001,0.001,30.147,-1.659,-0.001,-0.246713,0.099,0,,,,,,,,,,
204.93,-0.007,0.046,-0.038,-0.001,0.006,30.151,-1.914,-0.001,-0.236813,0.099,0,,,,,,,,,,
205.03,-0.007,0.016,-0.048,-0.001,0.002,30.156,-2.094,-0.001,-0.226913,0.099,0,,,,,,,,,,
205.13,-0.006,-0.002,-0.048,-0.001,0,30.161,-1.886,-0.001,-0.217013,0.099,0,,,,,,,,,,
205.23,-0.006,0.02,-0.047,-0.001,0.003,30.129,-2.101,-0.001,-0.207113,0.099,0,,,,,,,,,,
205.33,-0.006,-0.013,-0.047,-0.001,-0.002,30.147,-2.33,-0.001,-0.197213,0.099,0,,,,,,,,,,
205.431,-0.006,0.032,-0.044,-0.001,0.004,30.129,-1.986,-0.001,-0.187214,0.099,0,,,,,,,,,,
205.531,-0.006,-0.043,-0.05,-0.001,-0.005,30.129,-2.217,-0.001,-0.177314,0.099,0,,,,,,,,,,
205.631,-0.005,0.044,-0.055,-0.001,0.006,30.129,-2.394,-0.001,-0.167414,0.099,0,,,,,,,,,,
205.731,-0.005,0.011,-0.051,-0.001,0.001,30.156,-2.443,-0.001,-0.157514,0.099,0,,,,,,,,,,
205.832,-0.005,-0.018,-0.054,-0.001,-0.002,30.154,-2.233,-0.001,-0.147515,0.099,0,,,,,,,,,,
205.932,-0.005,-0.009,-0.049,-0.001,-0.001,30.158,-2.109,-0.001,-0.137615,0.099,0,,,,,,,,,,
206.032,-0.005,0.027,-0.049,-0.001,0.003,30.142,-2.093,-0.001,-0.127715,0.099,0,,,,,,,,,,
206.132,-0.005,0.024,-0.045,-0.001,0.003,30.158,-1.819,-0.001,-0.117815,0.099,0,,,,,,,,,,
206.232,-0.005,0.013,-0.051,-0.001,0.002,30.142,-2.381,-0.001,-0.107915,0.099,0,,,,,,,,,,
206.332,-0.005,0.006,-0.054,-0.001,0.001,30.17,-2.195,-0.001,-0.098015,0.099,0,,,,,,,,,,
206.432,-0.005,-0.032,-0.056,-0.001,-0.004,30.138,-2.05,-0.001,-0.088115,0.099,0,,,,,,,,,,
206.532,-0.005,-0.013,-0.065,-0.001,-0.002,30.147,-2.423,-0.001,-0.078215,0.099,0,,,,,,,,,,
206.632,-0.005,0.001,-0.053,-0.001,0,30.145,-2.052,-0.001,-0.068315,0.099,0,,,,,,,,,,
206.732,-0.005,-0.008,-0.057,-0.001,-0.001,30.142,-2.171,-0.001,-0.058415,0.099,0,,,,,,,,,,
206.832,-0.005,-0.003,-0.061,-0.001,0,30.149,-2.087,-0.001,-0.048515,0.099,0,,,,,,,,,,
206.932,-0.005,-0.002,-0.053,-0.001,0,30.156,-2.52,-0.001,-0.038615,0.099,0,,,,,,,,,,
207.032,-0.005,-0.058,-0.067,-0.001,-0.007,30.154,-2.462,-0.001,-0.028715,0.099,0,,,,,,,,,,
207.132,-0.005,0.019,-0.056,-0.001,0.002,30.149,-2.891,-0.001,-0.018815,0.099,0,,,,,,,,,,
207.232,-0.005,-0.012,-0.056,-0.001,-0.002,30.147,-2.221,-0.001,-0.008915,0.099,0,,,,,,,,,,
207.332,-0.005,-0.001,-0.063,-0.001,0,30.154,-2.406,-0.001,0.000985,0.099,0,,,,,,,,,,
207.432,-0.005,0.008,-0.066,-0.001,0.001,30.147,-2.66,-0.001,0.010885,0.099,0,,,,,,,,,,
207.532,-0.005,0.048,-0.052,-0.001,0.006,30.151,-2.381,-0.001,0.020785,0.099,0,,,,,,,,,,
207.633,-0.005,-0.012,-0.061,-0.001,-0.002,30.145,-2.646,-0.001,0.030784,0.099,0,,,,,,,,,,
207.733,-0.005,0,-0.062,-0.001,0,30.151,-2.514,-0.001,0.040684,0.099,0,,,,,,,,,,
207.833,-0.005,-0.009,-0.061,-0.001,-0.001,30.158,-2.207,-0.001,0.050584,0.099,0,,,,,,,,,,
207.933,-0.005,0,-0.062,-0.001,0,30.174,-2.729,-0.001,0.060484,0.099,0,,,,,,,,,,
208.033,-0.005,-0.003,-0.067,-0.001,0,30.145,-2.837,-0.001,0.070384,0.099,0,,,,,,,,,,
208.133,-0.005,-0.04,-0.08,-0.001,-0.005,30.156,-2.806,-0.001,0.080284,0.099,0,,,,,,,,,,
208.233,-0.005,-0.014,-0.062,-0.001,-0.002,30.142,-2.972,-0.001,0.090184,0.099,0,,,,,,,,,,
208.333,-0.005,0.04,-0.053,-0.001,0.005,30.156,-2.816,-0.001,0.100084,0.099,0,,,,,,,,,,
208.433,-0.004,0,-0.075,-0.001,0,30.142,-2.797,-0.001,0.109984,0.099,0,,,,,,,,,,
208.533,-0.004,-0.037,-0.076,-0.001,-0.005,30.145,-2.548,-0.001,0.119884,0.099,0,,,,,,,,,,
208.633,-0.004,0.013,-0.064,0,0.002,30.174,-2.383,0,0.129784,0.099,0,,,,,,,,,,
208.733,-0.003,0.015,-0.067,0,0.002,30.149,-2.578,0,0.139684,0.099,0,,,,,,,,,,
208.833,-0.002,-0.008,-0.063,0,-0.001,30.14,-2.574,0,0.149584,0.099,0,,,,,,,,,,
208.933,-0.002,-0.003,-0.065,0,0,30.161,-2.973,0,0.159484,0.099,0,,,,,,,,,,
209.033,-0.001,0.019,-0.061,0,0.002,30.147,-2.567,0,0.169384,0.099,0,,,,,,,,,,
209.133,-0.001,-0.012,-0.064,0,-0.001,30.147,-2.617,0,0.179284,0.099,0,,,,,,,,,,
209.233,-0.001,0.025,-0.067,0,0.003,30.147,-2.74,0,0.189184,0.099,0,,,,,,,,,,
209.334,0,0.024,-0.055,0,0.003,30.147,-2.435,0,0.199183,0.099,0,,,,,,,,,,
209.434,0,0.008,-0.063,0,0.001,30.158,-2.667,0,0.209083,0.099,0,,,,,,,,,,
209.534,0,0.03,-0.066,0,0.004,30.188,-2.366,0,0.218983,0.099,0,,,,,,,,,,
209.634,0,-0.006,-0.067,0,-0.001,30.136,-2.461,0,0.228883,0.099,0,,,,,,,,,,
209.734,0,-0.005,-0.062,0,-0.001,30.136,-2.15,0,0.238783,0.099,0,,,,,,,,,,
209.834,0,-0.025,-0.059,0,-0.003,30.151,-1.955,0,0.248683,0.099,0,,,,,,,,,,
209.934,0,0.029,-0.07,0,0.004,30.163,-2.29,0,0.258583,0.099,0,,,,,,,,,,
210.034,0,-0.042,-0.06,0,-0.005,30.145,-2.571,0,0.268483,0.099,0,,,,,,,,,,
210.134,0,-0.014,-0.059,0,-0.002,30.163,-2.44,0,0.278383,0.099,0,,,,,,,,,,
210.234,0,0.029,-0.068,0,0.004,30.154,-2.418,0,0.288283,0.099,0,,,,,,,,,,
210.334,0,0.015,-0.064,0,0.002,30.142,-2.399,0,0.298183,0.099,0,,,,,,,,,,
210.434,0,0.006,-0.054,0,0.001,30.165,-2.452,0,0.308083,0.099,0,,,,,,,,,,
210.534,0,0.023,-0.071,0,0.003,30.161,-2.202,0,0.317983,0.099,0,,,,,,,,,,
210.634,0,-0.03,-0.066,0,-0.004,30.151,-2.809,0,0.327883,0.099,0,,,,,,,,,,
210.734,0,0.005,-0.065,0,0.001,30.174,-2.705,0,0.337783,0.099,0,,,,,,,,,,
210.834,-0.001,0.009,-0.063,0,0.001,30.156,-2.255,0,0.347683,0.099,0,,,,,,,,,,
210.934,0,-0.006,-0.064,0,-0.001,30.161,-2.662,0,0.357583,0.099,0,,,,,,,,,,
211.034,-0.001,0.032,-0.063,0,0.004,30.161,-2.531,0,0.367483,0.099,0,,,,,,,,,,
211.134,-0.001,0.007,-0.06,0,0.001,30.158,-2.576,0,0.377383,0.099,0,,,,,,,,,,
211.235,-0.001,0.029,-0.057,0,0.004,30.163,-2.862,0,0.387382,0.099,0,,,,,,,,,,
211.335,-0.001,-0.006,-0.065,0,-0.001,30.161,-2.248,0,0.397282,0.099,0,,,,,,,,,,
211.435,-0.001,-0.008,-0.062,0,-0.001,30.161,-2.536,0,0.407182,0.099,0,,,,,,,,,,
211.535,-0.001,0.017,-0.055,0,0.002,30.145,-2.736,0,0.417082,0.099,0,,,,,,,,,,
211.635,-0.001,0.002,-0.073,0,0,30.142,-2.014,0,0.426982,0.099,0,,,,,,,,,,
211.735,-0.001,-0.023,-0.066,0,-0.003,30.149,-2.468,0,0.436882,0.099,0,,,,,,,,,,
211.835,-0.001,0.006,-0.064,0,0.001,30.167,-2.448,0,0.446782,0.099,0,,,,,,,,,,
211.935,-0.001,-0.003,-0.063,0,0,30.154,-2.375,0,0.456682,0.099,0,,,,,,,,,,
